YearSeason,C,Co,H,O,P,Pi,Total
1996-10-01,0.1744981710423304,0.1097568206266252,0.3955521782323181,0.1633973720606902,0.1097568206266252,0.0470386374114108,0.624271503325297
1997-03-01,0.2491445331595241,0.1075444028026723,0.3636956167508554,0.1469773504969854,0.0573570148280918,0.0752810819618706,0.6826222501108472
1997-10-01,0.1314260640631856,0.1124879333040807,0.473225098727512,0.166494076349276,0.0698200965335673,0.0465467310223782,0.6308688117555936
1998-03-01,0.1319033530571992,0.0621301775147929,0.4590729783037475,0.2260848126232741,0.0805391190006574,0.0402695595003287,0.8507425492477634
1998-10-01,0.1077314248045955,0.1812788398154252,0.4520199642150861,0.2071758169319145,0.0,0.0517939542329786,0.566955763970181
1999-03-01,0.0939231653907366,0.147210185755277,0.4332663421660994,0.2289936222859864,0.0966066844019005,0.0,0.6839172922064274
1999-10-01,0.1239479724560061,0.0860749808722264,0.4686304514154552,0.1874521805661821,0.0573833205814843,0.0765110941086457,0.767597986495837
2000-03-01,0.0994089611099475,0.0840327548950995,0.5089984010788886,0.1999979566503369,0.0739488243076876,0.0336131019580398,0.8736141320087625
2000-10-01,0.1475188585620483,0.0907586727481352,0.3201364118100007,0.2802373053275753,0.1267740190767602,0.03457473247548,0.8493162141462745
2001-03-01,0.0948197835768352,0.0973371229638308,0.4398110193371666,0.2561503235890285,0.0783172253731972,0.0335645251599416,0.8748784840919234
2001-10-01,0.1545355129170157,0.0878342872562525,0.4342503302040873,0.2632827257104713,0.0,0.0600971439121728,0.488623568103493
2002-03-01,0.1292520914651291,0.0986397540128617,0.4213890291429452,0.2323514205636298,0.0789118032102893,0.0394559016051446,0.7442455930943946
2002-10-01,0.1214608189012142,0.1145694249210035,0.5356492593709253,0.2283204968068569,0.0,0.0,0.5980483489380526
2003-03-01,0.1245147292320737,0.0923988794090018,0.4256666324910427,0.2219014024013455,0.0978743685591649,0.0376439879073711,0.7800682797861861
2003-10-01,0.1061120543293718,0.0687606112054329,0.534804753820034,0.198641765704584,0.0534804753820034,0.0382003395585738,0.7687073264406153
2004-03-01,0.1009318855788742,0.0923180326352226,0.4485534623442097,0.2210459790037334,0.0787886657835089,0.058361974654451,0.8385848566941702
2004-10-01,0.15641586094528015,0.1144079820079506,0.32883537532358287,0.2621752986138761,0.09966655252404855,0.0384989305852615,0.5507405657265507
2005-03-01,0.1426094186211717,0.147530003169413,0.35970257305335096,0.23746219877927,0.0929588231317767,0.01973698324501745,0.5996925766058715
2005-10-01,0.17266652525157455,0.1986865429709694,0.34955906870079284,0.21417591103469985,0.04327463469464215,0.02163731734732105,0.41988400940107146
2006-03-01,0.1332079115489685,0.1187942965007225,0.46341664325293236,0.18447407673936345,0.0865765062403947,0.01353056571761835,0.665915631747123
2006-10-01,0.14882575490737876,0.06930679166076585,0.28998957630746164,0.17347648625618556,0.29697652937236313,0.02142486149584485,0.6817877943416646
2007-03-01,0.1468957156567426,0.0951169857062566,0.300772620124568,0.170206182414435,0.21849938429053406,0.0685091118074635,0.5726618255533266
2007-10-01,0.0986459411781184,0.13223023451229834,0.41726115852108075,0.24586390200412173,0.07232927448545776,0.0336694892989228,0.4953231671295153
2008-03-01,0.0789193825935963,0.0824208651916183,0.27843620402839714,0.4648491498816785,0.0526452464444982,0.0427291518602114,0.7787225055886372
2008-10-01,0.0829035581241942,0.05922768999099365,0.28249961389962513,0.21616330238260795,0.31704691299726784,0.0421589226053112,0.8918557504299789
2009-03-01,0.1034622150994339,0.0783467028207523,0.42881399291151223,0.1858611471965037,0.1640653640984261,0.0394505778733715,0.5297358113069321
2009-10-01,0.15067041139090992,0.15905483714259638,0.31636277421561554,0.17235156483316688,0.12303358420576929,0.0785268282119419,0.3807370465167544
2010-03-01,0.14344888061859146,0.13239607556597216,0.289791550925911,0.24273222747808182,0.1086650509347892,0.08296621447665414,0.35396993910495617
2010-10-01,0.1157648881920295,0.1590472882495146,0.3204802858227721,0.2324063087987094,0.0861506144684871,0.0861506144684871,0.3408551531798571
2011-03-01,0.1737147462652754,0.2065381589482814,0.3000411277279874,0.23187706512256212,0.04391445096794675,0.04391445096794675,0.5968770343573025
2011-10-01,0.1092605651822869,0.1479570153510136,0.3910410105383853,0.1735566162475233,0.1018198815318803,0.0763649111489102,0.38453368765052276
2012-03-01,0.1271798789803294,0.13238615848490737,0.24870869785428354,0.17111993670402814,0.2697552672954199,0.0508500606810315,0.39312263586483864
2012-10-01,0.1633598767839835,0.1403768320502368,0.3411219040985137,0.2437312029004112,0.1114101841668546,0.0,0.2928605286729978
2013-03-01,0.1500907503128734,0.1373044202114338,0.27236433759834666,0.2564092592055907,0.09191561633587755,0.09191561633587755,0.3199178767229434
2013-10-01,0.1219651442307692,0.1019531249999999,0.4250600961538461,0.1576622596153846,0.116015625,0.07734375,0.37966714687605635
2014-03-01,0.11762373648850113,0.12298296780501625,0.3681325871000538,0.21869911413793536,0.12562690177062108,0.04693469269787215,0.33871839155102146
2014-10-01,0.1175287004078718,0.1446190143493883,0.4633043536622936,0.1966761546230832,0.0,0.0778717769573629,0.3770927290804359
2015-03-01,0.08553489840410444,0.11268455778516234,0.3535450414769097,0.18872810656759836,0.22657766346605104,0.0329297323001738,0.46699780255183476
2015-10-01,0.1219415775154418,0.1581056237884037,0.2678994112952634,0.2225056261553049,0.1117050602852852,0.1178427009603008,0.28478525697537377
2016-03-01,0.13296555697999846,0.13658566722363866,0.37250661158423864,0.23360260926884135,0.04129944262658655,0.08304011231669631,0.35920637105321623
2016-10-01,0.0699928960201689,0.088402485858807,0.5435619515113316,0.1521785649426607,0.0928226101517474,0.0530414915152842,0.5536209494171807
2017-03-01,0.14468500042592064,0.15655157662734687,0.26865095934803795,0.2621920600390649,0.11805564904779806,0.04986475451183135,0.26571005363638406
2017-10-01,0.1453169473854974,0.1527419009015447,0.2835209140917563,0.1943987829656024,0.1221935207212358,0.1018279339343631,0.28837745947122095
2018-03-01,0.11610292634120015,0.1340081306730861,0.28219292065087653,0.24512867573424074,0.1459912719302613,0.07657607467033489,0.3868562634989719
2018-10-01,0.1023418233619761,0.1475197453866322,0.3820474959406227,0.1787739287312576,0.1081811466168636,0.0811358599626477,0.3619223473407888
2019-03-01,0.16290801763410478,0.1523213131777079,0.27772539093584425,0.21591691389401504,0.099659186274168,0.0914691780841598,0.3228257070750678
2019-10-01,0.1139097052032128,0.1456984601436443,0.3383575809947444,0.1901092207221884,0.1059625164681049,0.1059625164681049,0.2771251747313296
2020-03-01,0.13635855517749915,0.13440330453925708,0.2986311705141036,0.2330557505996772,0.11119200625482965,0.08635921291463305,0.3433799070529488
2020-10-01,0.1428401194965575,0.149125084754406,0.3304685520174801,0.2118717051155496,0.0828472693080033,0.0828472693080033,0.3544459719248493
2021-03-01,0.1745002829037726,0.16307451267917805,0.2490042470467148,0.22238200221488305,0.15256060619745565,0.0384783489579957,0.318560527447593
2021-10-01,0.1298539734050912,0.1194306458829913,0.4066654486816731,0.2480482645262128,0.0960016675040313,0.0,0.38930037094451925
2022-03-01,0.1448644289451814,0.13676406259749035,0.29844532542753804,0.2587002315843744,0.12872710923110595,0.03249884221430985,0.3862056429855279
2022-10-01,0.1432756412174475,0.1555564104646573,0.3094235205441781,0.224222139581009,0.0837611440963539,0.0837611440963539,0.35057879411741716
2023-03-01,0.15669696188094473,0.15300437648045973,0.26898022212747597,0.25388527190710475,0.12895639127453484,0.03847677632947985,0.3621797862618877
2023-10-01,0.1297756438941048,0.1038400155876946,0.3120265834244874,0.2259097228007847,0.1522986895286188,0.0761493447643094,0.38562223985094696
