YearSeason,C,Co,H,O,P,Pi,Total
1995-03-01,0.13996207074902434,0.08844411704778772,0.36851715436578214,0.22216823660329452,0.1306560820024137,0.05025233923169757,24.874463937621833
1995-10-01,0.13640546343575774,0.11827219746314707,0.4332497338650019,0.21247496526712736,0.04979881998448298,0.04979881998448298,20.080797101449274
1996-03-01,0.12307692307692306,0.1068131868131868,0.41736263736263735,0.1846153846153846,0.12857142857142856,0.03956043956043955,25.277777777777782
1996-10-01,0.17449817104233042,0.10975682062662523,0.39555217823231814,0.1633973720606902,0.10975682062662523,0.04703863741141081,21.25911920563873
1997-03-01,0.24914453315952417,0.1075444028026723,0.36369561675085543,0.14697735049698546,0.05735701482809189,0.07528108196187061,23.246212121212125
1997-10-01,0.13142606406318563,0.11248793330408073,0.47322509872751206,0.16649407634927602,0.06982009653356736,0.04654673102237824,21.483785822021115
1998-03-01,0.13190335305719922,0.0621301775147929,0.45907297830374755,0.22608481262327415,0.08053911900065747,0.04026955950032873,28.97142857142857
1998-10-01,0.10773142480459555,0.1812788398154252,0.45201996421508617,0.20717581693191453,0.0,0.05179395423297863,19.307272727272725
1999-03-01,0.09392316539073663,0.147210185755277,0.4332663421660994,0.22899362228598644,0.09660668440190054,0.0,23.290313852813853
1999-10-01,0.12394797245600613,0.08607498087222647,0.46863045141545523,0.1874521805661821,0.057383320581484314,0.07651109410864575,26.14
2000-03-01,0.09940896110994754,0.08403275489509954,0.5089984010788886,0.1999979566503369,0.07394882430768761,0.033613101958039814,29.75030395136778
2000-10-01,0.14751885856204833,0.0907586727481352,0.32013641181000074,0.28023730532757535,0.12677401907676028,0.034574732475480076,28.92285575048733
2001-03-01,0.09481978357683521,0.09733712296383082,0.43981101933716665,0.2561503235890285,0.07831722537319723,0.03356452515994166,29.793360556563822
2001-10-01,0.15453551291701578,0.08783428725625256,0.4342503302040873,0.26328272571047134,0.0,0.0600971439121728,16.63972586553232
2002-03-01,0.12925209146512914,0.09863975401286172,0.42138902914294524,0.23235142056362984,0.07891180321028937,0.039455901605144686,25.344750957854405
2002-10-01,0.12146081890121424,0.1145694249210035,0.5356492593709253,0.22832049680685698,0.0,0.0,20.366108452950556
2003-03-01,0.12451472923207371,0.09239887940900185,0.42566663249104275,0.22190140240134557,0.09787436855916493,0.037643987907371126,26.564666912035335
2003-10-01,0.10611205432937183,0.06876061120543295,0.534804753820034,0.19864176570458408,0.0534804753820034,0.03820033955857386,26.177777777777774
2004-03-01,0.1009318855788742,0.0923180326352226,0.4485534623442097,0.22104597900373343,0.07878866578350895,0.058361974654451074,28.557407053730586
2004-10-01,0.1631136585034322,0.06626492376701933,0.41267755601368344,0.23560861783829096,0.12233524387757415,0.0,24.522777777777776
2005-03-01,0.09653959195932466,0.059210949735052455,0.48355608950292833,0.2768111900113702,0.04440821230128934,0.03947396649003497,33.777536231884056
2005-10-01,0.126732858748595,0.09376170850505808,0.4642188085425253,0.1854627201198951,0.08654926938928438,0.04327463469464219,23.108225108225106
2006-03-01,0.13250622978633156,0.05904246858597104,0.6133856458653659,0.11388226145662123,0.05412226287047346,0.02706113143523673,36.953369905956116
2006-10-01,0.20061461218836563,0.0856994459833795,0.3685076177285318,0.17377943213296398,0.12854916897506924,0.04284972299168975,23.33737373737374
2007-03-01,0.16490235975867862,0.08666239605597223,0.4159795010686667,0.17272505234685123,0.09176018405926471,0.06797050671056645,24.52043904518329
2007-10-01,0.09195448758109173,0.1442978112810978,0.48339766779167764,0.1649117843212546,0.048099270427032596,0.06733897859784563,20.79033613445378
2008-03-01,0.11823035850495803,0.06864988558352401,0.5034324942791761,0.18306636155606404,0.07322654462242562,0.053394355453852016,21.850000000000005
2008-10-01,0.1047084352288775,0.07026487100885201,0.4157338201357077,0.2547101574070885,0.07026487100885201,0.0843178452106224,28.463725490196076
2009-03-01,0.12398753045916769,0.11396833607862888,0.3784968485822023,0.22574497338651492,0.07890115574674308,0.07890115574674308,12.67408557625949
2009-10-01,0.1315941255030363,0.14008265030988323,0.38996142482853635,0.20228151048608622,0.06804014443622901,0.06804014443622901,14.697205720032759
2010-03-01,0.11694311804933673,0.15913745929146228,0.3330554875573638,0.1954319675509186,0.11167541002909634,0.08375655752182226,11.9393636699963
2010-10-01,0.11576488819202956,0.15904728824951467,0.3204802858227721,0.2324063087987094,0.08615061446848711,0.08615061446848711,11.607578264758498
2011-03-01,0.13672334218886523,0.13972779853437609,0.34381801855392474,0.2040730368510468,0.08782890193589354,0.08782890193589354,11.385773679943096
2011-10-01,0.10926056518228698,0.14795701535101363,0.3910410105383853,0.17355661624752333,0.10181988153188035,0.07636491114891025,13.095019492002253
2012-03-01,0.12161639512880044,0.161795647621464,0.3365163498517691,0.18938387984409824,0.08898760619180521,0.10170012136206308,11.237519951313054
2012-10-01,0.1633598767839835,0.14037683205023685,0.34112190409851373,0.24373120290041123,0.11141018416685465,0.0,9.973155680696513
2013-03-01,0.12959161478017345,0.14750265096930315,0.39397482258897737,0.1519277304983822,0.08850159058158188,0.08850159058158188,11.299231950844854
2013-10-01,0.12196514423076923,0.10195312499999999,0.42506009615384616,0.1576622596153846,0.116015625,0.07734375,12.929292929292929
2014-03-01,0.12683115431333392,0.1251591805276591,0.3037471621767953,0.19578471811112388,0.15460839947534358,0.09386938539574433,10.653100537348742
2014-10-01,0.11752870040787182,0.1446190143493883,0.46330435366229367,0.19667615462308327,0.0,0.07787177695736291,12.841622973975916
2015-03-01,0.086847645626832,0.11708349262284018,0.4697975141491463,0.16820863256034727,0.09220325044048665,0.06585946460034761,15.183846483846484
2015-10-01,0.1219415775154418,0.1581056237884037,0.26789941129526346,0.22250562615530498,0.11170506028528521,0.11784270096030089,9.698158083139583
2016-03-01,0.1090305285341886,0.11306869625767706,0.4563433149175312,0.1662715560146376,0.08259888525317319,0.0726870190227924,13.757614680640996
2016-10-01,0.0699928960201689,0.08840248585880707,0.5435619515113316,0.15217856494266074,0.09282261015174742,0.053041491515284235,18.853165162443513
2017-03-01,0.12039418206460185,0.1396213126331278,0.3186273296772953,0.20943196894969174,0.11219569765162056,0.09972950902366272,10.027122461444495
2017-10-01,0.14531694738549747,0.15274190090154477,0.2835209140917563,0.19439878296560245,0.12219352072123582,0.10182793393436318,9.820487967914438
2018-03-01,0.12374460696376532,0.14653966614130104,0.334219660913576,0.22802216181987062,0.08373695208074344,0.08373695208074344,11.94215904868079
2018-10-01,0.1023418233619761,0.1475197453866322,0.3820474959406227,0.17877392873125766,0.10818114661686361,0.08113585996264772,12.325006482464932
2019-03-01,0.1756658851180595,0.1572224789352684,0.30429053071143747,0.19350458945879187,0.08465825788822144,0.08465825788822144,11.812196765498651
2019-10-01,0.11390970520321286,0.14569846014364438,0.3383575809947444,0.1901092207221884,0.10596251646810499,0.10596251646810499,9.437299465240642
2020-03-01,0.15674452205768682,0.12647661434999558,0.32209101788640443,0.2130803994597656,0.10377568356922715,0.07783176267692037,12.848225012595435
2020-10-01,0.1428401194965575,0.14912508475440606,0.3304685520174801,0.2118717051155496,0.08284726930800336,0.08284726930800336,12.0704038691037
2021-03-01,0.17663394474051375,0.12505463411348616,0.30922600435334757,0.19852597433400698,0.1136027445426541,0.07695669791599148,12.994320534537925
2021-10-01,0.12985397340509122,0.11943064588299138,0.40666544868167315,0.24804826452621284,0.09600166750403134,0.0,13.257345479690004
2022-03-01,0.1462447899643945,0.10562123719650714,0.3478923680846125,0.2609608524074436,0.0742830679184226,0.06499768442861978,15.385163468372422
2022-10-01,0.14327564121744757,0.15555641046465735,0.30942352054417815,0.22422213958100903,0.08376114409635396,0.08376114409635396,11.938709896914231
2023-03-01,0.15523389070859117,0.13466871715317952,0.30171887973215894,0.24485221300578094,0.0865727467413297,0.07695355265895973,12.994851640336448
2023-10-01,0.12977564389410481,0.10384001558769469,0.31202658342448747,0.2259097228007847,0.15229868952861889,0.07614934476430944,13.132089358025462
