YearSeason,C,Co,H,O,P,Pi,Total
2001-05-01,0.1205349895683648,0.0751759148473935,0.3016355922182607,0.1725628954451532,0.2870353112355024,0.0430552966853253,0.6375943653990048
2001-10-01,0.1545355129170157,0.0878342872562525,0.4342503302040873,0.2632827257104713,0.0,0.0600971439121728,0.32627904922052475
2002-03-01,0.1292520914651291,0.0986397540128617,0.4213890291429452,0.2323514205636298,0.0789118032102893,0.0394559016051446,0.49697100253250903
2002-05-01,0.1750817343571406,0.0963605052605501,0.3147694565972819,0.2081724034929087,0.144259823473156,0.0613560768189625,0.5113348830144929
2002-10-01,0.1214608189012142,0.1145694249210035,0.5356492593709253,0.2283204968068569,0.0,0.0,0.3993475947891296
2003-03-01,0.1245147292320737,0.0923988794090018,0.4256666324910427,0.2219014024013455,0.0978743685591649,0.0376439879073711,0.5208916500765645
2003-05-01,0.1199703796092724,0.083282523049994,0.3541195388875758,0.2359943651524503,0.1529622340018223,0.053670959298885,0.4871272219385661
2003-10-01,0.1061120543293718,0.0687606112054329,0.534804753820034,0.198641765704584,0.0534804753820034,0.0382003395585738,0.5133053580967916
2004-03-01,0.1009318855788742,0.0923180326352226,0.4485534623442097,0.2210459790037334,0.0787886657835089,0.058361974654451,0.5599661735410832
2004-05-01,0.1250035014483427,0.0862325924148932,0.3075959522538913,0.2385437997070993,0.1898934195036778,0.0527307346720956,0.5206036809055309
2004-10-01,0.15641586094528015,0.1144079820079506,0.32883537532358287,0.2621752986138761,0.09966655252404855,0.0384989305852615,0.36775775849267367
2005-03-01,0.1426094186211717,0.147530003169413,0.35970257305335096,0.23746219877927,0.0929588231317767,0.01973698324501745,0.40044553004067773
2005-05-01,0.0643427751330476,0.050694307680583,0.3198214411025016,0.1421608463740033,0.3576324987153629,0.0653481309945015,0.7501530142531034
2005-10-01,0.17266652525157455,0.1986865429709694,0.34955906870079284,0.21417591103469985,0.04327463469464215,0.02163731734732105,0.28037811582036976
2006-03-01,0.1332079115489685,0.1187942965007225,0.46341664325293236,0.18447407673936345,0.0865765062403947,0.01353056571761835,0.44466606478039666
2006-05-01,0.086418854388114,0.0681250755319597,0.3558450241638278,0.217236087415881,0.2323577845025552,0.0400171739976622,0.6370007704937322
2006-10-01,0.14882575490737876,0.06930679166076585,0.28998957630746164,0.17347648625618556,0.29697652937236313,0.02142486149584485,0.45526472284456054
2007-03-01,0.1468957156567426,0.0951169857062566,0.300772620124568,0.170206182414435,0.21849938429053406,0.0685091118074635,0.3823957094244257
2007-05-01,0.1230655900748963,0.0787034155976785,0.2692144928978635,0.1483489606816062,0.3517560819569714,0.0289114587909839,0.6782237838046307
2007-10-01,0.0986459411781184,0.13223023451229834,0.41726115852108075,0.24586390200412173,0.07232927448545776,0.0336694892989228,0.33075271554172503
2008-03-01,0.0789193825935963,0.0824208651916183,0.27843620402839714,0.4648491498816785,0.0526452464444982,0.0427291518602114,0.5199930075339094
2008-04-01,0.1022932621836449,0.0908235647802924,0.2605319414369664,0.2207368795003383,0.2663119068598609,0.0593024452388968,0.3967817292701748
2008-05-01,0.1105920078063436,0.1118044651169451,0.2572690957705474,0.1476528809163466,0.3080834149889155,0.0645981354009016,0.30354496851714236
2008-10-01,0.0829035581241942,0.05922768999099365,0.28249961389962513,0.21616330238260795,0.31704691299726784,0.0421589226053112,0.5955378849644787
2009-03-01,0.1034622150994339,0.0783467028207523,0.42881399291151223,0.1858611471965037,0.1640653640984261,0.0394505778733715,0.3537318052875426
2009-04-01,0.1110935645119207,0.0796540036459825,0.3256204574851198,0.1727411263005104,0.2616664637808592,0.0492243842756071,0.3983480802267672
2009-10-01,0.15067041139090992,0.15905483714259638,0.31636277421561554,0.17235156483316688,0.12303358420576929,0.0785268282119419,0.25423767834752803
2010-03-01,0.14344888061859146,0.13239607556597216,0.289791550925911,0.24273222747808182,0.1086650509347892,0.08296621447665414,0.23636390612937058
2010-04-01,0.1416293376244194,0.1264028504663928,0.2918827640908046,0.1975031068497909,0.1707058103112315,0.0718761306573606,0.27280877249789387
2010-10-01,0.1157648881920295,0.1590472882495146,0.3204802858227721,0.2324063087987094,0.0861506144684871,0.0861506144684871,0.22760649006984537
2011-03-01,0.1737147462652754,0.2065381589482814,0.3000411277279874,0.23187706512256212,0.04391445096794675,0.04391445096794675,0.3985654478918185
2011-05-01,0.1493671985174267,0.1388598053955571,0.2791701880554554,0.2060681946605337,0.1514402663972059,0.0750943469738211,0.28485532133987346
2011-10-01,0.1092605651822869,0.1479570153510136,0.3910410105383853,0.1735566162475233,0.1018198815318803,0.0763649111489102,0.2567728906054335
2012-03-01,0.1271798789803294,0.13238615848490737,0.24870869785428354,0.17111993670402814,0.2697552672954199,0.0508500606810315,0.262508172405385
2012-05-01,0.1247985357209592,0.1340981949464979,0.2699229760940237,0.2123301411751277,0.1735149370974382,0.0853352149659532,0.22978132749013522
2012-10-01,0.1633598767839835,0.1403768320502368,0.3411219040985137,0.2437312029004112,0.1114101841668546,0.0,0.19555801456839889
2013-03-01,0.1500907503128734,0.1373044202114338,0.27236433759834666,0.2564092592055907,0.09191561633587755,0.09191561633587755,0.21362559536567888
2013-04-01,0.1479711151714047,0.1488617920283754,0.2507621289375869,0.255191643477215,0.1066017948029287,0.0906115255824893,0.2164011570325233
2013-05-01,0.1642464555468804,0.1640202207596257,0.2480310173487043,0.1835151955699126,0.1319337650735239,0.1082533457013529,0.181134715509192
2013-10-01,0.1219651442307692,0.1019531249999999,0.4250600961538461,0.1576622596153846,0.116015625,0.07734375,0.2535232514137572
2014-03-01,0.11762373648850113,0.12298296780501625,0.3681325871000538,0.21869911413793536,0.12562690177062108,0.04693469269787215,0.2261796645989141
2014-04-01,0.143311529328792,0.145535328921825,0.2860343375863977,0.2178335245797638,0.1165213110083196,0.0907639685749016,0.21603769958947106
2014-10-01,0.1175287004078718,0.1446190143493883,0.4633043536622936,0.1966761546230832,0.0,0.0778717769573629,0.25180418044484826
2015-03-01,0.08553489840410444,0.11268455778516234,0.3535450414769097,0.18872810656759836,0.22657766346605104,0.0329297323001738,0.31183841499109577
2015-04-01,0.1707681982451706,0.1425301208198344,0.260896564002197,0.2114647385195826,0.1138683260320207,0.1004720523811947,0.19516311762138222
2015-10-01,0.1219415775154418,0.1581056237884037,0.2678994112952634,0.2225056261553049,0.1117050602852852,0.1178427009603008,0.19016574095801073
2016-03-01,0.13296555697999846,0.13658566722363866,0.37250661158423864,0.23360260926884135,0.04129944262658655,0.08304011231669631,0.23986054065319773
2016-05-01,0.1818260200116677,0.1415267997319072,0.265556234329067,0.1903837103311819,0.1137038196263649,0.1070034159698112,0.22251857207404024
2016-10-01,0.0699928960201689,0.088402485858807,0.5435619515113316,0.1521785649426607,0.0928226101517474,0.0530414915152842,0.3696811386022676
2017-03-01,0.14468500042592064,0.15655157662734687,0.26865095934803795,0.2621920600390649,0.11805564904779806,0.04986475451183135,0.177428248099673
2017-04-01,0.1583110561906685,0.1380902242001127,0.2608469382676071,0.2158568241443868,0.1287782189497762,0.0981167382474485,0.1998480516859486
2017-10-01,0.1453169473854974,0.1527419009015447,0.2835209140917563,0.1943987829656024,0.1221935207212358,0.1018279339343631,0.19256443903862475
2018-03-01,0.11610292634120015,0.1340081306730861,0.28219292065087653,0.24512867573424074,0.1459912719302613,0.07657607467033489,0.258323793773113
2018-05-01,0.1501102929510367,0.146307389949254,0.2752389337509309,0.1982939936263257,0.1047749695765625,0.12527442014589,0.2245777485494291
2018-10-01,0.1023418233619761,0.1475197453866322,0.3820474959406227,0.1787739287312576,0.1081811466168636,0.0811358599626477,0.24167413749678465
2019-03-01,0.16290801763410478,0.1523213131777079,0.27772539093584425,0.21591691389401504,0.099659186274168,0.0914691780841598,0.21556730302064972
2019-05-01,0.1514194037962791,0.1250224185682992,0.2633269672238825,0.23620496135229,0.0999119836524628,0.1241142654067862,0.22569569733947367
2019-10-01,0.1139097052032128,0.1456984601436443,0.3383575809947444,0.1901092207221884,0.1059625164681049,0.1059625164681049,0.18505071066743664
2020-03-01,0.13635855517749915,0.13440330453925708,0.2986311705141036,0.2330557505996772,0.11119200625482965,0.08635921291463305,0.2292923978872385
2020-05-01,0.1750501470261152,0.133351069763018,0.2447790186745661,0.2143366616096718,0.1210562902813213,0.1114268126453071,0.28796064201523225
2020-10-01,0.1428401194965575,0.149125084754406,0.3304685520174801,0.2118717051155496,0.0828472693080033,0.0828472693080033,0.23668177768942517
2021-03-01,0.1745002829037726,0.16307451267917805,0.2490042470467148,0.22238200221488305,0.15256060619745565,0.0384783489579957,0.2127192235491485
2021-04-01,0.1823549552612612,0.134421240431969,0.2887308086824798,0.1925766455785965,0.0930991554102897,0.1088171946354035,0.23168075778056033
2021-10-01,0.1298539734050912,0.1194306458829913,0.4066654486816731,0.2480482645262128,0.0960016675040313,0.0,0.25995584982931425
2022-03-01,0.1448644289451814,0.13676406259749035,0.29844532542753804,0.2587002315843744,0.12872710923110595,0.03249884221430985,0.2578893410442898
2022-06-01,0.1712480975251581,0.1486583079784263,0.2317209559163231,0.2364146639785941,0.0815222979236531,0.130435676677845,0.24052853606870092
2022-10-01,0.1432756412174475,0.1555564104646573,0.3094235205441781,0.224222139581009,0.0837611440963539,0.0837611440963539,0.23409946447217075
2023-03-01,0.15669696188094473,0.15300437648045973,0.26898022212747597,0.25388527190710475,0.12895639127453484,0.03847677632947985,0.2418460426849329
2023-04-01,0.1844583775184508,0.1118095919283466,0.2399153187126466,0.3057533823083876,0.084342719469522,0.0737206100626461,0.2849819303274596
2023-10-01,0.1297756438941048,0.1038400155876946,0.3120265834244874,0.2259097228007847,0.1522986895286188,0.0761493447643094,0.25749977281121794
